begin_timestamp;end_timestamp;name;duration;session
1524757505939257845;1524757505939313524;gradients/dropout/div_grad/Sum_1;55679;3
1524757505936600877;1524757505936655596;SoftmaxCrossEntropyWithLogits;54719;3
1524757505963216264;1524757505963269703;SoftmaxCrossEntropyWithLogits;53439;4
1524757505967950576;1524757505968004015;gradients/Relu_1_grad/ReluGrad;53439;4
1524757506007157111;1524757506007210550;BiasAdd_1;53439;6
1524757505984984468;1524757505985037588;gradients/Relu_1_grad/ReluGrad;53120;5
1524757506009268757;1524757506009321716;SoftmaxCrossEntropyWithLogits;52959;6
1524757506013713319;1524757506013766278;gradients/Relu_1_grad/ReluGrad;52959;6
1524757505942164198;1524757505942216998;gradients/Relu_1_grad/ReluGrad;52800;3
1524757505980695184;1524757505980747984;SoftmaxCrossEntropyWithLogits;52800;5
1524757505961145898;1524757505961198697;BiasAdd_1;52799;4
1524757505934577869;1524757505934630509;MaxPool_1;52640;3
1524757505978600658;1524757505978653297;BiasAdd_1;52639;5
1524757505961248136;1524757505961300615;MaxPool_1;52479;4
1524757505978703057;1524757505978755536;MaxPool_1;52479;5
1524757506007259190;1524757506007311669;MaxPool_1;52479;6
1524757505934476431;1524757505934528430;BiasAdd_1;51999;3
1524757505936518478;1524757505936570317;SoftmaxCrossEntropyWithLogits;51839;3
1524757506013376685;1524757506013427724;gradients/MaxPool_1_grad/MaxPoolGrad;51039;6
1524757505963135625;1524757505963186345;SoftmaxCrossEntropyWithLogits;50720;4
1524757506009178999;1524757506009229718;SoftmaxCrossEntropyWithLogits;50719;6
1524757505980614386;1524757505980664945;SoftmaxCrossEntropyWithLogits;50559;5
1524757505984650554;1524757505984698873;gradients/MaxPool_1_grad/MaxPoolGrad;48319;5
1524757505941924682;1524757505941972841;gradients/MaxPool_1_grad/MaxPoolGrad;48159;3
1524757505967710740;1524757505967758899;gradients/MaxPool_1_grad/MaxPoolGrad;48159;4
1524757506013474283;1524757506013522122;gradients/MaxPool_1_grad/MaxPoolGrad;47839;6
1524757505967616821;1524757505967664501;gradients/MaxPool_1_grad/MaxPoolGrad;47680;4
1524757505984745432;1524757505984792951;gradients/MaxPool_1_grad/MaxPoolGrad;47519;5
1524757505988138498;1524757505988185857;gradients/Conv2D_grad/Conv2DBackpropFilter;47359;5
1524757506016865429;1524757506016912468;gradients/Conv2D_grad/Conv2DBackpropFilter;47039;6
1524757506007106232;1524757506007153111;Conv2D_1;46879;6
1524757505945320307;1524757505945367027;gradients/Conv2D_grad/Conv2DBackpropFilter;46720;3
1524757505978549939;1524757505978596658;Conv2D_1;46719;5
